,date,sess_ctry,sess_loc,sessions,lng,lat,iso,sess_inst
367,2025-03-01,Germany,Rudelzhausen,1,11.76667,48.6,DE,4327
368,2025-03-01,Germany,Rottenburg,1,8.93528,48.47629,DE,1711
369,2025-02-01,Germany,Rottenburg,1,8.93528,48.47629,DE,3950
370,2025-02-01,Germany,Rottenburg,1,8.93528,48.47629,DE,1432
371,2025-08-01,Germany,Rostock,1,12.14049,54.0887,DE,413
372,2025-08-01,Germany,Rostock,1,12.14049,54.0887,DE,966
373,2025-04-01,Germany,Rostock,1,12.14049,54.0887,DE,3357
374,2025-03-01,Germany,Rostock,1,12.14049,54.0887,DE,3680
375,2025-02-01,Germany,Rostock,1,12.14049,54.0887,DE,3137
376,2025-02-01,Germany,Rostock,1,12.14049,54.0887,DE,3439
377,2024-12-01,Germany,Rostock,1,12.14049,54.0887,DE,2730
378,2025-04-01,Germany,Rösrath,1,7.18175,50.89559,DE,619
379,2025-03-01,Germany,Rösrath,1,7.18175,50.89559,DE,1147
380,2025-03-01,Germany,Rosenheim,1,12.12247,47.85637,DE,4087
381,2024-12-01,Germany,Rosenheim,1,12.12247,47.85637,DE,1542
382,2024-11-01,Germany,Rosenheim,1,12.12247,47.85637,DE,4162
383,2025-08-01,Germany,Rodenbach,1,9.03333,50.15,DE,3311
384,2025-08-01,Germany,Rodenbach,1,9.03333,50.15,DE,660
385,2024-11-01,Germany,Rodenbach,1,9.03333,50.15,DE,2181
386,2025-08-01,Germany,Rodenbach,1,8.10695,49.57414,DE,3556
387,2025-08-01,Germany,Rodenbach,1,8.10695,49.57414,DE,4499
388,2024-11-01,Germany,Rodenbach,1,8.10695,49.57414,DE,107
389,2025-04-01,Germany,Rockenhausen,1,7.82134,49.62974,DE,1727
390,2025-03-01,Germany,Rockenhausen,1,7.82134,49.62974,DE,1924
391,2025-07-01,Germany,Rochlitz,1,12.79754,51.05007,DE,145
392,2024-12-01,Germany,Röbel,1,12.60372,53.37555,DE,2696
393,2025-07-01,Germany,Rimpar,1,9.95705,49.85692,DE,4091
394,2025-03-01,Germany,Rimbach,1,8.76306,49.625,DE,4702
395,2025-03-01,Germany,Rimbach,1,12.88333,49.23333,DE,1241
396,2025-03-01,Germany,Riegelsberg,1,6.93333,49.3,DE,1954
397,2025-08-01,Germany,Riedlingen,1,9.47558,48.15455,DE,372
398,2025-03-01,Germany,Reutlingen,1,9.20427,48.49144,DE,1136
399,2025-08-01,Germany,Rendsburg,1,9.66313,54.30663,DE,476
400,2025-06-01,Germany,Remscheid,1,7.1925,51.17983,DE,164
401,2025-06-01,Germany,Remscheid,1,7.1925,51.17983,DE,2790
402,2025-08-01,Germany,Reinbek,1,10.2488,53.51703,DE,2695
403,2025-08-01,Germany,Rehburg-Loccum,1,9.19957,52.46952,DE,932
404,2025-08-01,Germany,Regensburg,1,12.10161,49.01513,DE,1668
405,2025-08-01,Germany,Regensburg,1,12.10161,49.01513,DE,3217
406,2025-08-01,Germany,Regensburg,1,12.10161,49.01513,DE,4761
407,2025-06-01,Germany,Regensburg,1,12.10161,49.01513,DE,1014
408,2025-04-01,Germany,Regensburg,1,12.10161,49.01513,DE,90
409,2025-08-01,Germany,Recklinghausen,1,7.19738,51.61379,DE,1977
410,2025-02-01,Germany,Recklinghausen,1,7.19738,51.61379,DE,1776
411,2024-11-01,Germany,Recklinghausen,1,7.19738,51.61379,DE,4915
412,2025-08-01,Germany,Ravensburg,1,9.61062,47.78198,DE,4841
413,2025-08-01,Germany,Ravensburg,1,9.61062,47.78198,DE,3503
414,2025-08-01,Germany,Ravensburg,1,9.61062,47.78198,DE,2218
415,2025-07-01,Germany,Ravensburg,1,9.61062,47.78198,DE,3787
416,2025-03-01,Germany,Ratingen,1,6.84929,51.29724,DE,519
417,2024-11-01,Germany,Rathenow,1,12.33696,52.60659,DE,2441
418,2025-03-01,Germany,Radolfzell,1,8.97098,47.74194,DE,4678
419,2025-03-01,Germany,Radebeul,1,13.66047,51.10654,DE,240
420,2025-08-01,Germany,Rackwitz,3,12.38333,51.43333,DE,2447
421,2025-08-01,Germany,Rackwitz,1,12.38333,51.43333,DE,3547
422,2025-07-01,Germany,Rackwitz,5,12.38333,51.43333,DE,1745
423,2025-07-01,Germany,Rackwitz,1,12.38333,51.43333,DE,991
424,2025-07-01,Germany,Rackwitz,4,12.38333,51.43333,DE,1974
425,2025-07-01,Germany,Rackwitz,1,12.38333,51.43333,DE,1377
426,2025-07-01,Germany,Rackwitz,2,12.38333,51.43333,DE,3652
427,2025-04-01,Germany,Püttlingen,1,6.88723,49.2855,DE,758
428,2025-04-01,Germany,Püttlingen,1,6.88723,49.2855,DE,4995
429,2025-08-01,Germany,Prenzlau,1,13.86261,53.31625,DE,4590
430,2024-12-01,Germany,Poxdorf,1,11.12211,49.93642,DE,3319
431,2024-12-01,Germany,Poxdorf,1,11.12211,49.93642,DE,2869
432,2024-12-01,Germany,Poxdorf,1,11.12211,49.93642,DE,4170
433,2024-11-01,Germany,Poxdorf,1,11.12211,49.93642,DE,3116
434,2024-11-01,Germany,Poxdorf,1,11.12211,49.93642,DE,2059
435,2024-11-01,Germany,Poxdorf,11,11.12211,49.93642,DE,2681
436,2025-05-01,Germany,Pottenstein,1,11.40784,49.77131,DE,686
437,2025-05-01,Germany,Pottenstein,1,11.40784,49.77131,DE,3331
438,2025-02-01,Germany,Pottenstein,1,11.40784,49.77131,DE,2823
439,2025-08-01,Germany,Potsdam,1,13.06566,52.39886,DE,583
440,2025-08-01,Germany,Potsdam,1,13.06566,52.39886,DE,3367
441,2025-08-01,Germany,Potsdam,1,13.06566,52.39886,DE,258
442,2025-06-01,Germany,Potsdam,2,13.06566,52.39886,DE,4802
443,2025-02-01,Germany,Potsdam,1,13.06566,52.39886,DE,3019
444,2025-04-01,Germany,Polch,1,7.31315,50.29973,DE,1444
445,2025-05-01,Germany,Poing,1,11.81863,48.17004,DE,1321
446,2025-04-01,Germany,Poing,1,11.81863,48.17004,DE,4930
447,2025-03-01,Germany,Pinneberg,1,9.78936,53.66732,DE,4040
448,2025-01-01,Germany,Pemfling,1,12.61667,49.26667,DE,1385
449,2025-07-01,Germany,Peißenberg,1,11.0699,47.80466,DE,2903
450,2025-07-01,Germany,Peine,1,10.2352,52.31928,DE,951
451,2025-03-01,Germany,Peine,1,10.2352,52.31928,DE,1450
452,2025-08-01,Germany,Pattensen,1,9.76436,52.26448,DE,4487
453,2025-08-01,Germany,Passau,1,13.43122,48.5665,DE,2731
454,2025-08-01,Germany,Passau,1,13.43122,48.5665,DE,3621
455,2025-06-01,Germany,Passau,1,13.43122,48.5665,DE,3144
456,2025-05-01,Germany,Passau,1,13.43122,48.5665,DE,3988
457,2025-08-01,Germany,Parsberg,1,11.71834,49.16074,DE,2858
458,2024-12-01,Germany,Parsberg,1,11.71834,49.16074,DE,2725
459,2025-08-01,Germany,Paderborn,1,8.75439,51.71905,DE,1464
460,2025-08-01,Germany,Paderborn,1,8.75439,51.71905,DE,3306
461,2025-07-01,Germany,Paderborn,1,8.75439,51.71905,DE,27
462,2025-07-01,Germany,Paderborn,1,8.75439,51.71905,DE,1065
463,2025-07-01,Germany,Paderborn,1,8.75439,51.71905,DE,2689
464,2025-03-01,Germany,Paderborn,1,8.75439,51.71905,DE,2724
465,2025-02-01,Germany,Paderborn,1,8.75439,51.71905,DE,4791
466,2025-08-01,Germany,Östringen,1,8.71192,49.21911,DE,2513
467,2025-07-01,Germany,Östringen,1,8.71192,49.21911,DE,3961
468,2025-08-01,Germany,Osterrönfeld,1,9.699,54.29013,DE,2162
469,2024-12-01,Germany,Osterholz-Scharmbeck,1,8.79528,53.22698,DE,145
470,2025-08-01,Germany,Osterburg,1,11.75297,52.78721,DE,3640
471,2025-08-01,Germany,Osnabrück,1,8.0498,52.27264,DE,888
472,2025-08-01,Germany,Osnabrück,1,8.0498,52.27264,DE,3845
473,2025-08-01,Germany,Osnabrück,1,8.0498,52.27264,DE,457
474,2025-05-01,Germany,Osnabrück,1,8.0498,52.27264,DE,1940
475,2025-03-01,Germany,Osnabrück,1,8.0498,52.27264,DE,3574
476,2025-08-01,Germany,Oschatz,1,13.10984,51.30001,DE,1059
477,2024-11-01,Germany,Oranienburg,1,13.24197,52.75577,DE,2829
478,2025-08-01,Germany,Olpe,1,7.85139,51.02899,DE,4719
479,2025-08-01,Germany,Oldenburg,1,8.21467,53.14118,DE,1618
480,2025-05-01,Germany,Oldenburg,1,8.21467,53.14118,DE,2650
481,2024-11-01,Germany,Oldenburg,1,8.21467,53.14118,DE,3786
482,2024-11-01,Germany,Oldenburg,1,8.21467,53.14118,DE,4832
483,2025-04-01,Germany,Olching,1,11.33333,48.2,DE,133
484,2024-12-01,Germany,Offenburg,1,7.94495,48.47377,DE,2996
485,2025-08-01,Germany,Offenbach,8,8.76647,50.10061,DE,2841
486,2025-08-01,Germany,Offenbach,1,8.76647,50.10061,DE,743
487,2025-08-01,Germany,Offenbach,1,8.76647,50.10061,DE,3337
488,2025-08-01,Germany,Offenbach,1,8.76647,50.10061,DE,1921
489,2025-08-01,Germany,Offenbach,1,8.76647,50.10061,DE,4326
490,2025-08-01,Germany,Offenbach,2,8.76647,50.10061,DE,2922
491,2025-08-01,Germany,Offenbach,1,8.76647,50.10061,DE,3086
492,2025-08-01,Germany,Offenbach,1,8.76647,50.10061,DE,3568
493,2025-07-01,Germany,Offenbach,1,8.76647,50.10061,DE,2916
494,2025-07-01,Germany,Oelde,1,8.14724,51.8289,DE,4811
495,2025-07-01,Germany,Oelde,1,8.14724,51.8289,DE,1469
496,2025-06-01,Germany,Ober-Mörlen,1,8.69087,50.3735,DE,4493
497,2025-08-01,Germany,Oberkirch,1,8.07864,48.53241,DE,2465
498,2025-08-01,Germany,Oberhausen,1,6.8625,51.47805,DE,1743
499,2025-08-01,Germany,Oberhausen,1,6.8625,51.47805,DE,4624
500,2025-04-01,Germany,Oberhausen,1,6.8625,51.47805,DE,636
501,2025-04-01,Germany,Oberhausen,1,6.8625,51.47805,DE,769
502,2025-03-01,Germany,Oberhausen,1,6.8625,51.47805,DE,3268
503,2024-11-01,Germany,Oberhausen,1,6.8625,51.47805,DE,457
504,2025-08-01,Germany,Oberhausen,1,11.11151,48.72201,DE,3489
505,2025-08-01,Germany,Oberhausen,1,11.11151,48.72201,DE,786
506,2025-04-01,Germany,Oberhausen,1,11.11151,48.72201,DE,3518
507,2025-04-01,Germany,Oberhausen,1,11.11151,48.72201,DE,1135
508,2025-03-01,Germany,Oberhausen,1,11.11151,48.72201,DE,4817
509,2024-11-01,Germany,Oberhausen,1,11.11151,48.72201,DE,4251
510,2025-08-01,Germany,Oberhausen,1,11.13333,47.78333,DE,2720
511,2025-08-01,Germany,Oberhausen,1,11.13333,47.78333,DE,3130
512,2025-04-01,Germany,Oberhausen,1,11.13333,47.78333,DE,1984
513,2025-04-01,Germany,Oberhausen,1,11.13333,47.78333,DE,532
514,2025-03-01,Germany,Oberhausen,1,11.13333,47.78333,DE,4501
515,2024-11-01,Germany,Oberhausen,1,11.13333,47.78333,DE,1986
516,2025-05-01,Germany,Nördlingen,1,10.48868,48.85122,DE,4904
517,2025-04-01,Germany,Nordhausen,1,10.7957,51.5018,DE,1943
518,2025-08-01,Germany,Norderstedt,1,9.98041,53.6859,DE,3286
519,2025-07-01,Germany,Norderstedt,1,9.98041,53.6859,DE,4914
520,2025-08-01,Germany,Norden,1,7.20639,53.59552,DE,167
521,2025-08-01,Germany,Niederkassel,1,7.03777,50.81503,DE,1954
522,2025-08-01,Germany,Niebüll,1,8.82854,54.78663,DE,1618
523,2025-08-01,Germany,Nidderau,1,8.86704,50.23805,DE,2803
524,2025-08-01,Germany,Nidderau,2,8.86704,50.23805,DE,2142
525,2025-07-01,Germany,Nidderau,1,8.86704,50.23805,DE,4952
526,2025-04-01,Germany,Nidderau,1,8.86704,50.23805,DE,2064
527,2025-08-01,Germany,Neuwied,1,7.47057,50.4336,DE,2130
528,2025-03-01,Germany,Neu-Ulm,1,10.01112,48.39279,DE,2519
529,2025-03-01,Germany,Neu-Ulm,1,10.01112,48.39279,DE,2997
530,2025-08-01,Germany,Neustadt an der Weinstraße,1,8.13886,49.35009,DE,2616
531,2025-08-01,Germany,Neustadt an der Weinstraße,1,8.13886,49.35009,DE,4885
532,2025-04-01,Germany,Neunkirchen,1,8.0,50.8,DE,4117
533,2025-03-01,Germany,Neunkirchen,1,8.0,50.8,DE,3361
534,2025-04-01,Germany,Neunkirchen,1,9.01056,49.38694,DE,4161
535,2025-03-01,Germany,Neunkirchen,1,9.01056,49.38694,DE,2449
536,2025-04-01,Germany,Neunkirchen,1,7.18045,49.34449,DE,303
537,2025-03-01,Germany,Neunkirchen,1,7.18045,49.34449,DE,4631
538,2025-08-01,Germany,Neumünster,1,9.98195,54.07477,DE,3614
539,2024-11-01,Germany,Neumünster,1,9.98195,54.07477,DE,3219
540,2025-07-01,Germany,Neumarkt in der Oberpfalz,3,11.46278,49.28028,DE,2393
541,2025-07-01,Germany,Neumarkt in der Oberpfalz,1,11.46278,49.28028,DE,1967
542,2025-06-01,Germany,Neumarkt in der Oberpfalz,1,11.46278,49.28028,DE,3778
543,2025-06-01,Germany,Neumarkt in der Oberpfalz,4,11.46278,49.28028,DE,1610
544,2025-06-01,Germany,Neumarkt in der Oberpfalz,1,11.46278,49.28028,DE,3767
545,2025-03-01,Germany,Neumarkt in der Oberpfalz,1,11.46278,49.28028,DE,4559
546,2024-12-01,Germany,Neumarkt in der Oberpfalz,2,11.46278,49.28028,DE,1320
547,2024-11-01,Germany,Neumarkt in der Oberpfalz,7,11.46278,49.28028,DE,15
548,2024-11-01,Germany,Neumarkt in der Oberpfalz,1,11.46278,49.28028,DE,2437
549,2024-11-01,Germany,Neu-Isenburg,3,8.69406,50.04832,DE,3476
550,2025-08-01,Germany,Neuhaus am Rennweg,1,11.13787,50.51006,DE,1095
551,2025-04-01,Germany,Neuhaus am Rennweg,1,11.13787,50.51006,DE,4145
552,2024-11-01,Germany,Neuenmarkt,1,11.58033,50.09193,DE,1630
553,2025-08-01,Germany,Neuburg an der Donau,1,11.18709,48.73218,DE,3210
554,2025-08-01,Germany,Neubrandenburg,1,13.27532,53.56414,DE,2528
555,2025-04-01,Germany,Neubrandenburg,1,13.27532,53.56414,DE,1311
556,2025-04-01,Germany,Neubrandenburg,1,13.27532,53.56414,DE,2022
557,2025-03-01,Germany,Neubrandenburg,1,13.27532,53.56414,DE,409
558,2025-03-01,Germany,Neubrandenburg,1,13.27532,53.56414,DE,3586
559,2025-08-01,Germany,Neckarsulm,1,9.22527,49.18912,DE,2150
560,2025-08-01,Germany,Neckarsulm,1,9.22527,49.18912,DE,1350
561,2025-04-01,Germany,Neckarsulm,1,9.22527,49.18912,DE,4105
562,2025-08-01,Germany,Naumburg,2,9.16569,51.24816,DE,4872
563,2025-04-01,Germany,Naumburg,1,9.16569,51.24816,DE,1340
564,2025-01-01,Germany,Naumburg,1,9.16569,51.24816,DE,2809
565,2025-08-01,Germany,Naumburg,2,11.80979,51.14987,DE,1188
566,2025-04-01,Germany,Naumburg,1,11.80979,51.14987,DE,1403
567,2025-01-01,Germany,Naumburg,1,11.80979,51.14987,DE,4943
568,2025-04-01,Germany,Münster,1,7.62571,51.96236,DE,2595
569,2025-04-01,Germany,Münster,1,7.62571,51.96236,DE,2926
570,2025-03-01,Germany,Münster,1,7.62571,51.96236,DE,2711
571,2024-11-01,Germany,Münster,1,7.62571,51.96236,DE,1840
572,2025-04-01,Germany,Münster,1,8.86778,49.92278,DE,601
573,2025-04-01,Germany,Münster,1,8.86778,49.92278,DE,1561
574,2025-03-01,Germany,Münster,1,8.86778,49.92278,DE,4210
575,2024-11-01,Germany,Münster,1,8.86778,49.92278,DE,594
576,2025-04-01,Germany,Münster,1,10.63623,48.22904,DE,2487
577,2025-04-01,Germany,Münster,1,10.63623,48.22904,DE,4004
578,2025-03-01,Germany,Münster,1,10.63623,48.22904,DE,2872
579,2024-11-01,Germany,Münster,1,10.63623,48.22904,DE,3777
580,2025-08-01,Germany,Hannoversch Münden,1,9.65046,51.41505,DE,4535
581,2025-08-01,Germany,Hannoversch Münden,1,9.65046,51.41505,DE,1791
582,2025-08-01,Germany,Munich,1,11.57549,48.13743,DE,4962
583,2025-08-01,Germany,Munich,1,11.57549,48.13743,DE,1423
584,2025-08-01,Germany,Munich,1,11.57549,48.13743,DE,4289
585,2025-08-01,Germany,Munich,1,11.57549,48.13743,DE,1615
586,2025-08-01,Germany,Munich,1,11.57549,48.13743,DE,2952
587,2025-08-01,Germany,Munich,1,11.57549,48.13743,DE,3713
588,2025-08-01,Germany,Munich,1,11.57549,48.13743,DE,1083
589,2025-08-01,Germany,Munich,1,11.57549,48.13743,DE,2793
590,2025-08-01,Germany,Munich,3,11.57549,48.13743,DE,4694
591,2025-07-01,Germany,Munich,1,11.57549,48.13743,DE,2070
592,2025-07-01,Germany,Munich,1,11.57549,48.13743,DE,3943
593,2025-07-01,Germany,Munich,2,11.57549,48.13743,DE,3666
594,2025-07-01,Germany,Munich,1,11.57549,48.13743,DE,1198
595,2025-07-01,Germany,Munich,1,11.57549,48.13743,DE,3225
596,2025-07-01,Germany,Munich,2,11.57549,48.13743,DE,962
597,2025-07-01,Germany,Munich,1,11.57549,48.13743,DE,1241
598,2025-07-01,Germany,Munich,9,11.57549,48.13743,DE,4631
599,2025-07-01,Germany,Munich,1,11.57549,48.13743,DE,4748
600,2025-07-01,Germany,Munich,1,11.57549,48.13743,DE,1217
601,2025-07-01,Germany,Munich,1,11.57549,48.13743,DE,3657
602,2025-06-01,Germany,Munich,1,11.57549,48.13743,DE,630
603,2025-06-01,Germany,Munich,1,11.57549,48.13743,DE,3623
604,2025-05-01,Germany,Munich,1,11.57549,48.13743,DE,2463
605,2025-05-01,Germany,Munich,1,11.57549,48.13743,DE,2499
606,2025-05-01,Germany,Munich,1,11.57549,48.13743,DE,1101
607,2025-05-01,Germany,Munich,3,11.57549,48.13743,DE,1326
608,2025-05-01,Germany,Munich,2,11.57549,48.13743,DE,1712
609,2025-05-01,Germany,Munich,1,11.57549,48.13743,DE,4519
610,2025-05-01,Germany,Munich,1,11.57549,48.13743,DE,1145
611,2025-05-01,Germany,Munich,1,11.57549,48.13743,DE,3978
612,2025-05-01,Germany,Munich,1,11.57549,48.13743,DE,1106
613,2025-05-01,Germany,Munich,1,11.57549,48.13743,DE,4460
614,2025-05-01,Germany,Munich,1,11.57549,48.13743,DE,3331
615,2025-04-01,Germany,Munich,1,11.57549,48.13743,DE,4919
616,2025-04-01,Germany,Munich,2,11.57549,48.13743,DE,545
617,2025-04-01,Germany,Munich,4,11.57549,48.13743,DE,2382
618,2025-04-01,Germany,Munich,1,11.57549,48.13743,DE,1795
619,2025-04-01,Germany,Munich,1,11.57549,48.13743,DE,1488
620,2025-04-01,Germany,Munich,1,11.57549,48.13743,DE,2607
621,2025-04-01,Germany,Munich,2,11.57549,48.13743,DE,1259
622,2025-04-01,Germany,Munich,1,11.57549,48.13743,DE,3221
623,2025-04-01,Germany,Munich,1,11.57549,48.13743,DE,2662
624,2025-04-01,Germany,Munich,1,11.57549,48.13743,DE,3243
625,2025-04-01,Germany,Munich,1,11.57549,48.13743,DE,96
626,2025-04-01,Germany,Munich,1,11.57549,48.13743,DE,4041
627,2025-04-01,Germany,Munich,1,11.57549,48.13743,DE,336
628,2025-03-01,Germany,Munich,1,11.57549,48.13743,DE,494
629,2025-03-01,Germany,Munich,1,11.57549,48.13743,DE,759
630,2025-03-01,Germany,Munich,1,11.57549,48.13743,DE,1833
631,2025-03-01,Germany,Munich,1,11.57549,48.13743,DE,3159
632,2025-03-01,Germany,Munich,1,11.57549,48.13743,DE,2342
633,2025-03-01,Germany,Munich,1,11.57549,48.13743,DE,2036
634,2025-03-01,Germany,Munich,1,11.57549,48.13743,DE,3964
635,2025-03-01,Germany,Munich,1,11.57549,48.13743,DE,4098
636,2025-03-01,Germany,Munich,9,11.57549,48.13743,DE,158
637,2025-03-01,Germany,Munich,1,11.57549,48.13743,DE,3029
638,2025-03-01,Germany,Munich,1,11.57549,48.13743,DE,3628
639,2025-03-01,Germany,Munich,1,11.57549,48.13743,DE,4637
640,2025-03-01,Germany,Munich,1,11.57549,48.13743,DE,4602
641,2025-03-01,Germany,Munich,1,11.57549,48.13743,DE,2836
642,2025-03-01,Germany,Munich,1,11.57549,48.13743,DE,3572
643,2025-03-01,Germany,Munich,2,11.57549,48.13743,DE,2752
644,2025-02-01,Germany,Munich,6,11.57549,48.13743,DE,310
645,2025-02-01,Germany,Munich,1,11.57549,48.13743,DE,2934
646,2025-02-01,Germany,Munich,1,11.57549,48.13743,DE,2480
647,2025-02-01,Germany,Munich,1,11.57549,48.13743,DE,3304
648,2025-02-01,Germany,Munich,1,11.57549,48.13743,DE,2510
649,2025-01-01,Germany,Munich,1,11.57549,48.13743,DE,1761
650,2024-12-01,Germany,Munich,2,11.57549,48.13743,DE,1132
651,2024-12-01,Germany,Munich,1,11.57549,48.13743,DE,399
652,2024-12-01,Germany,Munich,1,11.57549,48.13743,DE,525
653,2024-12-01,Germany,Munich,1,11.57549,48.13743,DE,3640
654,2024-12-01,Germany,Munich,1,11.57549,48.13743,DE,4348
655,2024-12-01,Germany,Munich,1,11.57549,48.13743,DE,593
656,2024-12-01,Germany,Munich,1,11.57549,48.13743,DE,2634
657,2024-12-01,Germany,Munich,1,11.57549,48.13743,DE,2466
658,2024-11-01,Germany,Munich,4,11.57549,48.13743,DE,2612
659,2024-11-01,Germany,Munich,1,11.57549,48.13743,DE,4234
660,2024-11-01,Germany,Munich,1,11.57549,48.13743,DE,1214
661,2024-11-01,Germany,Munich,3,11.57549,48.13743,DE,3248
662,2024-11-01,Germany,Munich,1,11.57549,48.13743,DE,4880
663,2024-11-01,Germany,Munich,1,11.57549,48.13743,DE,3389
664,2024-10-01,Germany,Munich,1,11.57549,48.13743,DE,4657
665,2025-02-01,Germany,Müllheim,1,7.63035,47.8082,DE,2144
666,2024-11-01,Germany,Müllheim,1,7.63035,47.8082,DE,1226
667,2025-08-01,Germany,Mühlhausen,1,10.45275,51.20896,DE,1992
668,2025-08-01,Germany,Mühlhausen,1,10.45275,51.20896,DE,2545
669,2025-08-01,Germany,Mühlhausen,1,10.45275,51.20896,DE,465
670,2025-08-01,Germany,Mühlhausen,1,10.77563,49.75443,DE,1019
671,2025-08-01,Germany,Mühlhausen,1,10.77563,49.75443,DE,1507
672,2025-08-01,Germany,Mühlhausen,1,10.77563,49.75443,DE,1094
673,2025-08-01,Germany,Mühlhausen,1,8.72667,49.24861,DE,948
674,2025-08-01,Germany,Mühlhausen,1,8.72667,49.24861,DE,660
675,2025-08-01,Germany,Mühlhausen,1,8.72667,49.24861,DE,3807
676,2025-08-01,Germany,Mühlhausen,1,9.65733,48.57661,DE,941
677,2025-08-01,Germany,Mühlhausen,1,9.65733,48.57661,DE,433
678,2025-08-01,Germany,Mühlhausen,1,9.65733,48.57661,DE,2250
679,2025-06-01,Germany,Mötzingen,1,8.77447,48.5332,DE,4144
680,2025-08-01,Germany,Mosbach,1,9.15106,49.35357,DE,2121
681,2025-08-01,Germany,Mönchengladbach,1,6.44172,51.18539,DE,57
682,2025-08-01,Germany,Mönchengladbach,1,6.44172,51.18539,DE,709
683,2025-04-01,Germany,Mönchengladbach,1,6.44172,51.18539,DE,2891
684,2025-03-01,Germany,Mönchengladbach,1,6.44172,51.18539,DE,2594
685,2025-03-01,Germany,Mönchengladbach,1,6.44172,51.18539,DE,1629
686,2025-04-01,Germany,Moers,1,6.6326,51.45342,DE,704
687,2025-03-01,Germany,Moers,1,6.6326,51.45342,DE,305
688,2025-04-01,Germany,Mittenwalde,1,13.53945,52.26007,DE,4636
689,2025-07-01,Germany,Miesbach,2,11.83382,47.78903,DE,1042
690,2025-04-01,Germany,Michelstadt,1,9.00373,49.67569,DE,2274
691,2025-08-01,Germany,Merseburg,1,11.98923,51.35478,DE,1714
692,2025-03-01,Germany,Mendig,1,7.28333,50.36667,DE,4019
693,2025-04-01,Germany,Memmingen,1,10.18527,47.98372,DE,4651
694,2025-03-01,Germany,Memmingen,1,10.18527,47.98372,DE,2460
695,2024-11-01,Germany,Melsungen,1,9.55236,51.13029,DE,3836
696,2025-08-01,Germany,Meiningen,2,10.41521,50.56787,DE,3114
697,2025-08-01,Germany,Meiningen,1,10.41521,50.56787,DE,1323
698,2025-08-01,Germany,Meerane,1,12.46473,50.84688,DE,2280
699,2025-03-01,Germany,Mayen,1,7.22277,50.32797,DE,473
700,2025-03-01,Germany,Maxhütte-Haidhof,1,12.09229,49.19963,DE,1627
701,2025-08-01,Germany,Marl,1,7.09038,51.65671,DE,4846
702,2025-04-01,Germany,Marl,1,7.09038,51.65671,DE,2211
703,2025-04-01,Germany,Marl,1,7.09038,51.65671,DE,1022
704,2025-08-01,Germany,Marktoberdorf,1,10.61713,47.77964,DE,720
705,2025-04-01,Germany,Marktheidenfeld,1,9.60359,49.8454,DE,3302
706,2025-03-01,Germany,Markranstädt,1,12.2202,51.30146,DE,2810
707,2025-04-01,Germany,Marienberg,1,13.16122,50.65051,DE,2543
708,2025-04-01,Germany,Marienberg,1,13.16122,50.65051,DE,377
709,2025-08-01,Germany,Mannheim,1,8.46694,49.4891,DE,2357
710,2025-08-01,Germany,Mannheim,1,8.46694,49.4891,DE,4722
711,2025-08-01,Germany,Mannheim,1,8.46694,49.4891,DE,3770
712,2025-07-01,Germany,Mannheim,1,8.46694,49.4891,DE,2073
713,2025-07-01,Germany,Mannheim,1,8.46694,49.4891,DE,2993
714,2025-07-01,Germany,Mannheim,1,8.46694,49.4891,DE,4124
715,2025-07-01,Germany,Mannheim,1,8.46694,49.4891,DE,2965
716,2025-03-01,Germany,Mannheim,1,8.46694,49.4891,DE,2795
717,2025-03-01,Germany,Mannheim,1,8.46694,49.4891,DE,337
718,2025-03-01,Germany,Mannheim,1,8.46694,49.4891,DE,4194
719,2025-01-01,Germany,Mannheim,1,8.46694,49.4891,DE,2939
720,2024-11-01,Germany,Mannheim,1,8.46694,49.4891,DE,3973
721,2025-05-01,Germany,Mainz,1,8.2791,49.98419,DE,313
722,2025-05-01,Germany,Mainz,1,8.2791,49.98419,DE,4916
723,2025-03-01,Germany,Mainz,1,8.2791,49.98419,DE,4282
724,2025-03-01,Germany,Mainz,1,8.2791,49.98419,DE,2441
725,2024-12-01,Germany,Mainz,1,8.2791,49.98419,DE,3945
726,2024-11-01,Germany,Mainz,1,8.2791,49.98419,DE,3927
727,2025-08-01,Germany,Maintal,1,8.83333,50.15,DE,2896
728,2025-08-01,Germany,Magdeburg,1,11.62916,52.12773,DE,3175
729,2025-07-01,Germany,Magdeburg,1,11.62916,52.12773,DE,4273
730,2025-08-01,Germany,Lünen,1,7.52872,51.61634,DE,4013
731,2025-04-01,Germany,Lüneburg,1,10.41409,53.2509,DE,5006
732,2025-04-01,Germany,Lüneburg,2,10.41409,53.2509,DE,103
733,2025-04-01,Germany,Ludwigslust,1,11.49714,53.32917,DE,3904
734,2025-08-01,Germany,Ludwigshafen am Rhein,1,8.44641,49.48121,DE,3396
735,2025-03-01,Germany,Ludwigshafen am Rhein,1,8.44641,49.48121,DE,2159
736,2025-03-01,Germany,Ludwigshafen am Rhein,1,8.44641,49.48121,DE,3074
737,2025-01-01,Germany,Ludwigshafen am Rhein,1,8.44641,49.48121,DE,505
738,2024-11-01,Germany,Ludwigshafen am Rhein,1,8.44641,49.48121,DE,2581
739,2025-03-01,Germany,Ludwigsburg,1,9.19161,48.89731,DE,114
740,2025-03-01,Germany,Ludwigsburg,1,9.19161,48.89731,DE,71
741,2025-03-01,Germany,Ludwigsburg,1,9.19161,48.89731,DE,4670
